project,worktree_id,artifact_id,event_id,event_index,ts_ms,session_id,source_stream_id,prompt_index,path,artifact_type,module_anchor,operations,raw_mutation_rows,artifact_episode_ordinal,repeat_episode,validation_outcome,validation_associated
agentsight,b5bc34dabe6a,agentsight:a00001240,307dffcaf31912cc,45953,1783407134488,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,21,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,87,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,cfce5d65bd7bbae2,45954,1783407139138,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,21,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,88,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,19ac8139cb315b67,45956,1783407167625,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,21,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,89,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,8b3703a268c6f123,45974,1783407324435,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,23,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,90,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,c88fd349999bb300,45975,1783407325377,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,23,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,91,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,2d0e2df5caff5a7d,45976,1783407326789,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,23,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,92,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,d49e4ea808d582e7,45977,1783407327474,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,23,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,93,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,f7af998d42dfbbce,45978,1783407333559,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,23,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,94,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,91b22a80f696544f,45979,1783407336951,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,23,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,95,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,1ae14951755e2561,45981,1783407360016,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,23,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,96,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,40b319a58bb7d334,45991,1783407526535,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,97,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,a3351dca4c7d7405,45992,1783407527941,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,98,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,f43c6ee8079334e9,45993,1783407533705,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,99,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,60ad4ac95f174f40,45994,1783407533884,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,100,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,9b34927b857fe328,45995,1783407534004,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,101,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,52e984c2cad47a94,45996,1783407534091,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,102,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,e2b5aca96f59be6c,45997,1783407536489,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,103,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,49e56c4b1410f7b1,45998,1783407539045,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,104,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,503ea54b76845e6f,45999,1783407540810,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,105,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,d65494bf58aaf8d3,46001,1783407584227,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,106,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,fd4d947f2ef52c80,46002,1783407585593,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,107,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,e77eda33c6f31014,46003,1783407587064,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,108,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,ea0acb21d6e9cd12,46004,1783407588558,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,109,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,0ef23f31bb73a669,46005,1783407589616,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,110,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,d5d690795dfdc33a,46006,1783407590875,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,111,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,41ca14afbd6529ba,46007,1783407593869,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,112,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,48bc08ad4a9b2902,46009,1783407613621,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,113,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,a3b0ab4042c7c6fc,46010,1783407615373,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,114,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,720b90c2aa209b2e,46011,1783407616872,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,115,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,781d1a79f6269687,46012,1783407618447,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,116,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,36c94c66497772d2,46013,1783407619362,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,117,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,d1e6f4730d2b05c2,46015,1783407663708,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,118,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,ae293eba4b772223,46016,1783407664853,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,119,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,e69df0102857f670,46017,1783407666125,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,120,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,e8856477db98cc70,46019,1783407675515,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,121,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,8fba6ab9e95f4caf,46022,1783407690599,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,122,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,04b88a0fdb323973,46026,1783407732397,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,123,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,3ad8c1d76174075b,46028,1783407747974,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,124,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,8f969c6b9d6fa7a2,46029,1783407748902,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,125,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,bc2dc9734e8c2082,46031,1783407764521,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,25,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,126,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,6ce9aeaa589d2365,46041,1783407921386,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,27,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,127,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,a81ab26087d3528d,46042,1783407930348,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,27,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,128,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,e52c241a65ace7b9,46043,1783407932292,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,27,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,129,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,420cb19917da1299,46044,1783407933987,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,27,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,130,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,217853b1bd2a9b76,46045,1783407943172,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,27,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,131,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,c88e1f086a960d71,46046,1783407944263,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,27,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,132,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,0ff07eb75deca392,46047,1783407946585,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,27,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,133,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,503307d70c28a02c,46048,1783407948112,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,27,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,134,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,ea6a428bdeef26ed,46050,1783407961572,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,27,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,135,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,cf9d2acdd15b4779,46052,1783407971593,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,27,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,136,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,8355205bd74b36d7,46053,1783407973064,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,27,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,137,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,b38d06a4a545efc7,46054,1783407974538,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,27,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,138,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,68167e7128f26cde,46055,1783407976418,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,27,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,139,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,3441a986a2d218ef,46056,1783407977351,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,27,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,140,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,3a16aec0277764d6,46057,1783407983045,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,27,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,141,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,e019dae504abae07,46058,1783407984981,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,27,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,142,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,378ea63f41646daa,46059,1783407986864,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,27,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,143,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,4b50a8cf6a8c6862,46060,1783407988442,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,27,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,144,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,10c33547ac44ae42,46063,1783408005168,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,27,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,145,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,4dec7c622bd3396b,46069,1783408134789,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,29,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,146,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,85dd142dcda29cef,46070,1783408137197,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,29,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,147,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,bd711896bfb529b5,46071,1783408141497,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,29,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,148,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,96516306fc33195d,46072,1783408144329,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,29,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,149,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,87f442f16af7bb79,46073,1783408146214,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,29,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,150,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,bc393b0e48f76c14,46074,1783408147919,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,29,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,151,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,2fcb1f9c1e704c70,46076,1783408156483,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,29,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,152,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,4fb7a2e04f37a2c5,46078,1783408160720,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,29,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,153,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,0c2bf829ae38d394,46079,1783408162130,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,29,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,154,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,d8c71ee897fffa0b,46080,1783408164017,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,29,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,155,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,a938c7bbba4ab231,46081,1783408165767,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,29,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,156,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,c78350496753e0a9,46085,1783408180910,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,29,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,157,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,ce6b467e0d8eaaa3,46087,1783408185586,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,29,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,158,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,19e0126b417d3aa9,46089,1783408200194,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,29,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,159,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,832677ed9a28317e,46093,1783408231002,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,29,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,160,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,101d1fa64c85f7d0,46108,1783408984036,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,31,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,161,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,7ca82af52f821934,46109,1783408986453,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,31,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,162,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,930f176cba68c5b8,46110,1783408988208,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,31,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,163,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,4b0052141d1ce0db,46120,1783409039503,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,32,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,164,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,48a2a29f431813fd,46121,1783409046043,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,32,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,165,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,2620f950cba1739e,46122,1783409056137,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,32,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,166,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,4e6480fa05fb4bfb,46146,1783409478567,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,36,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,167,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,389ef0c05cea27b3,46148,1783409495071,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,36,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,168,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001243,3f3ed1d1c3ea0aa1,46160,1783409772571,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,37,docs/agentpprof-paper/references.bib,paper/docs,docs,write,1,1,False,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001240,8889d0bf0a9c2738,46162,1783409795725,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,37,docs/agentpprof-paper/main.tex,paper/docs,docs,write,1,169,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001243,9e822cba36a090f2,46174,1783410173166,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,fc6e53d3fd48efde,0,docs/agentpprof-paper/references.bib,paper/docs,docs,create,1,2,True,competing_supersede,False
agentsight,b5bc34dabe6a,agentsight:a00001292,6e7be0d2ae3688cf,46176,1783410207859,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,fc6e53d3fd48efde,0,docs/agentpprof-paper/docs/citation-verification.md,paper/docs,docs,create,1,1,False,observed_validation,True
agentsight,b5bc34dabe6a,agentsight:a00001243,30627f3bdb5e635d,46199,1783412407009,claude:5ba07bb3-7f75-40aa-a808-47abdf92aacc,04df6fd07086c51e,43,docs/agentpprof-paper/references.bib,paper/docs,docs,write,1,3,True,competing_supersede,False
